DEALDATE,DEALDATETIME,FULLADRESS,DISPLAYADRESS,GUSH,DEALNATUREDESCRIPTION,ASSETROOMNUM,FLOORNO,DEALNATURE,DEALAMOUNT,NEWPROJECTTEXT,PROJECTNAME,BUILDINGYEAR,YEARBUILT,BUILDINGFLOORS,KEYVALUE,TYPE,POLYGON_ID,TREND_IS_NEGATIVE,TREND_FORMAT,city_name,street,presentage per year,GUSH - Copy,Gush_Helka,Price per sqm,lat,lon,Year
2008-12-31,2008-12-31,"רא""ל יגאל ידין 53, מודיעין-מכבים-רעות","רא""ל יגאל ידין 53",5571-34-84,דירה בבית קומות,5.0,רביעית,135.5,1173000,,,2007.0,,16.0,9157262688,1,557134,False,,מודיעין-מכבים-רעות,"רא""ל יגאל ידין",,5571-34-84,5571/34,8656.826568265682,31.9027074335,35.0043607826,2008
2008-12-28,2008-12-28,"מנשה 4, מודיעין-מכבים-רעות",מנשה 4,5816-65-13,דירה בבית קומות,4.0,שניה,116.6,1150000,,,2008.0,,3.0,9157828344,1,581665,False,,מודיעין-מכבים-רעות,מנשה,,5816-65-13,5816/65,9862.77873070326,31.8852499733,35.0070168874,2008
2008-12-28,2008-12-28,"נחל הירקון 14, מודיעין-מכבים-רעות",נחל הירקון 14,5687-65-8,דירה בבית קומות,3.0,שלישית,84.9,940000,,,1997.0,,3.0,9157657236,1,568765,False,,מודיעין-מכבים-רעות,נחל הירקון,,5687-65-8,5687/65,11071.849234393403,31.8980908768,35.0190927078,2008
2008-12-26,2008-12-26,"רא""ל חיים בר-לב 44, מודיעין-מכבים-רעות","רא""ל חיים בר-לב 44",5698-9-12,דירה בבית קומות,4.0,ראשונה,106.7,1050000,,,1997.0,,1.0,9097775064,1,56989,False,,מודיעין-מכבים-רעות,"רא""ל חיים ברלב",,5698-9-12,5698/9,9840.674789128398,31.9094489333,34.999163637,2008
2008-12-26,2008-12-26,"שרה אימנו 25, מודיעין-מכבים-רעות",שרה אימנו 25,5819-77-4,דירת גן,6.0,קומה ‎2‏,133.0,1521000,,,2010.0,,3.0,9156831768,1,581977,False,,מודיעין-מכבים-רעות,שרה אמנו,,5819-77-4,5819/77,11436.09022556391,31.8801175475,35.0094581339,2008
2008-12-26,2008-12-26,"עמק האלה 49, מודיעין-מכבים-רעות",עמק האלה 49,5570-4-18,דירה בבית קומות,4.0,שניה,98.5,930000,,,1998.0,,2.0,9157035552,1,55704,False,,מודיעין-מכבים-רעות,עמק האלה,,5570-4-18,5570/4,9441.624365482234,31.9126718667,35.007027808,2008
2008-12-23,2008-12-23,"נהר הירדן 62, מודיעין-מכבים-רעות",נהר הירדן 62,5682-173-9,דירה בבית קומות,3.0,חמישית,67.0,830000,,,1999.0,,5.0,9097708284,1,5682173,False,40% ב 6.7 שנים,מודיעין-מכבים-רעות,נהר הירדן,5.97,5682-173-9,5682/173,12388.059701492535,31.8962112125,35.0057741786,2008
2008-12-23,2008-12-23,"שני 19, מודיעין-מכבים-רעות",שני 19,5874-23-3,דירה בבית קומות,5.0,ראשונה ושניה,133.4,1600000,,,2008.0,,3.0,9097573968,1,587423,False,,מודיעין-מכבים-רעות,שני,,5874-23-3,5874/23,11994.00299850075,31.8995065012,34.9979250882,2008
2008-12-23,2008-12-23,"עמק החולה 73, מודיעין-מכבים-רעות",עמק החולה 73,5683-88-7,דירה בבית קומות,3.0,רביעית,65.5,736000,,,1999.0,,4.0,9097758432,1,568388,False,,מודיעין-מכבים-רעות,עמק החולה,,5683-88-7,5683/88,11236.641221374046,31.8951154583,35.0121567506,2008
2008-12-22,2008-12-22,"עמק האלה 70, מודיעין-מכבים-רעות",עמק האלה 70,5734-55-22,דירה בבית קומות,4.0,שניה,93.14,970000,,,2002.0,,3.0,9097636968,1,573455,False,,מודיעין-מכבים-רעות,עמק האלה,,5734-55-22,5734/55,10414.429890487438,31.9141892538,35.0066250171,2008
