DEALDATE,DEALDATETIME,FULLADRESS,DISPLAYADRESS,GUSH,DEALNATUREDESCRIPTION,ASSETROOMNUM,FLOORNO,DEALNATURE,DEALAMOUNT,NEWPROJECTTEXT,PROJECTNAME,BUILDINGYEAR,YEARBUILT,BUILDINGFLOORS,KEYVALUE,TYPE,POLYGON_ID,TREND_IS_NEGATIVE,TREND_FORMAT,city_name,street,presentage per year,GUSH - Copy,Gush_Helka,Price per sqm,lat,lon,Year
2024-12-09,2024-09-12,"הנביאים 17, פתח תקווה",הנביאים 17,4042-94-9,דירה בבית קומות,4.0,ב,90.0,2410000,,,1960.0,2028.0,3.0,3604332715,1,404294,False,,פתח תקווה,הנביאים,,4042-94-9,4042/94,26777.777777777777,32.076834511,34.8987236951,2024
2024-12-09,2024-09-12,"זיכרון יעקב 5, פתח תקווה",זיכרון יעקב 5,7195-20-27,דירה בבית קומות,4.0,שניה,91.4,2630000,,,2000.0,,5.0,3604317432,1,719520,False,129% ב 15.2 שנים,פתח תקווה,זכרון יעקב,8.49,7195-20-27,7195/20,28774.617067833697,32.1018354908,34.8750580342,2024
2024-12-08,2024-08-12,"מיכל לייב כץ 88, פתח תקווה",מיכל לייב כץ 88,6715-191-3,דירה בבית קומות,4.0,ראשונה,74.0,2550000,,,1960.0,2028.0,4.0,3603968852,1,6715191,False,,פתח תקווה,כץ מיכל לייב,,6715-191-3,6715/191,34459.45945945946,32.0732773974,34.8875952847,2024
2024-12-08,2024-08-12,"לוחמי הגטו 35, פתח תקווה",לוחמי הגטו 35,6712-256-4,דירה בבית קומות,4.0,ראשונה,75.43,3348000,,,2024.0,,3.0,3603374729,1,6712256,False,,פתח תקווה,לוחמי הגיטו,,6712-256-4,6712/256,44385.5230014583,32.0784969326,34.8760283177,2024
2024-12-08,2024-08-12,"עזריאל 1, פתח תקווה",עזריאל 1,6355-215-10,דירה בבית קומות,3.0,חמישית,75.0,2566000,,,2024.0,,5.0,3603754194,1,6355215,False,,פתח תקווה,עזריאל,,6355-215-10,6355/215,34213.333333333336,32.0990150526,34.8911971854,2024
2024-12-08,2024-08-12,"עזריאל 1, פתח תקווה",עזריאל 1,6355-215-9,דירה בבית קומות,3.0,רביעית,75.0,2543000,,,2024.0,,5.0,3603753962,1,6355215,False,,פתח תקווה,עזריאל,,6355-215-9,6355/215,33906.666666666664,32.0990150526,34.8911971854,2024
2024-12-08,2024-08-12,"עזריאל 1, פתח תקווה",עזריאל 1,6355-215-8,דירה בבית קומות,3.0,שלישית,75.0,2520000,,,2024.0,,5.0,3603749380,1,6355215,False,,פתח תקווה,עזריאל,,6355-215-8,6355/215,33600.0,32.0990150526,34.8911971854,2024
2024-12-08,2024-08-12,"גוטמן 11, פתח תקווה",גוטמן 11,6375-444-26,דירה בבית קומות,4.5,קרקע,21.4,2320000,,,2018.0,,1.0,3603795838,1,6375444,False,7% ב 0.2 שנים,פתח תקווה,גוטמן,35.0,6375-444-26,6375/444,108411.21495327105,32.0907558919,34.8815600218,2024
2024-12-06,2024-06-12,"בן-יהודה 10, פתח תקווה",בן-יהודה 10,6381-146-22,,5.0,,92.0,2710000,1.0,,,,8.0,11181273847,1,6381146,False,,פתח תקווה,בן יהודה,,6381-146-22,6381/146,29456.52173913044,,,2024
2024-12-05,2024-05-12,"שמואל סלנט 59, פתח תקווה",שמואל סלנט 59,6397-108-5,דירה בבית קומות,5.0,שניה,114.0,2610000,,,2026.0,,1.0,3600483922,1,6397108,False,,פתח תקווה,סלנט שמואל,,6397-108-5,6397/108,22894.736842105263,32.0795003131,34.8900378689,2024
