DEALDATE,DEALDATETIME,FULLADRESS,DISPLAYADRESS,GUSH,DEALNATUREDESCRIPTION,ASSETROOMNUM,FLOORNO,DEALNATURE,DEALAMOUNT,NEWPROJECTTEXT,PROJECTNAME,BUILDINGYEAR,YEARBUILT,BUILDINGFLOORS,KEYVALUE,TYPE,POLYGON_ID,TREND_IS_NEGATIVE,TREND_FORMAT,city_name,street,presentage per year,GUSH - Copy,Gush_Helka,Price per sqm,lat,lon,Year
2019-12-31,2019-12-31,"האמוראים 26, ",האמוראים 26,80035-14-36,דירה,1.0,,30.0,837498,1.0,גרין וויו,2019.0,,6.0,11181300813,1,8003514,False,,בית שמש,האמוראים,,80035-14-36,80035/14,27916.6,31.7075063376,34.9670212464,2019
2019-12-31,2019-12-31,"האמוראים 26, ",האמוראים 26,80035-14-38,דירה,1.0,,301.0,8286993,1.0,גרין וויו,2019.0,,6.0,11181300815,1,8003514,False,,בית שמש,האמוראים,,80035-14-38,80035/14,27531.538205980065,31.7075063376,34.9670212464,2019
2019-12-31,2019-12-31,"נחל צאלים 1, בית שמש",נחל צאלים 1,34294-62-89,דירה בבית קומות,4.0,קומה ‎7‏,97.9,1500000,,,2016.0,,7.0,3600710040,1,3429462,False,11% ב 2.6 שנים,בית שמש,נחל צאלים,4.23,34294-62-89,34294/62,15321.756894790602,31.7121730599,34.9883530771,2019
2019-12-31,2019-12-31,"נחל עין גדי 45, בית שמש",נחל עין גדי 45,34279-32-1,דירה בבית קומות,9.0,"קרקע, ראשונה, שניה, שלישית",233.15,4000000,,,2006.0,,2.0,3600160500,1,3427932,False,,בית שמש,נחל עין גדי,,34279-32-1,34279/32,17156.337122024448,31.7143304365,34.9850307136,2019
2019-12-31,2019-12-31,"חבקוק הנביא 58, בית שמש",חבקוק הנביא 58,34355-33-1,בית בודד,7.0,,260.0,4225000,,,2016.0,,,3600136530,1,3435533,False,,בית שמש,חבקוק הנביא,,34355-33-1,34355/33,16250.0,31.7098792591,34.9799334953,2019
2019-12-31,2019-12-31,"אבדימי רב 12, ",אבדימי רב 12,34281-380-21,דירה בבית קומות,3.0,,80.0,1205000,,,2019.0,,5.0,3600567480,1,34281380,False,,בית שמש,רב אבדימי,,34281-380-21,34281/380,15062.5,31.7038987237,34.9656069688,2019
2019-12-31,2019-12-31,"אבדימי רב 12, ",אבדימי רב 12,34281-380-22,דירה,3.0,,80.0,1200000,1.0,,2019.0,,5.0,11181218022,1,34281380,False,,בית שמש,רב אבדימי,,34281-380-22,34281/380,15000.0,31.7038987237,34.9656069688,2019
2019-12-31,2019-12-31,"האמוראים 26, ",האמוראים 26,80035-14-35,חנות,,ראשונה,415.0,11416000,,,2019.0,,6.0,3600718950,1,8003514,False,,בית שמש,האמוראים,,80035-14-35,80035/14,27508.43373493976,31.7075063376,34.9670212464,2019
2019-12-31,2019-12-31,"מרים הנביאה 22, בית שמש",מרים הנביאה 22,34518-13-16,דירה בבית קומות,5.0,שישית,120.0,1657000,,,2020.0,,5.0,3601120140,1,3451813,False,,בית שמש,מרים הנביאה,,34518-13-16,34518/13,13808.333333333334,31.7009577293,34.9946936961,2019
2019-12-31,2019-12-31,"האמוראים 26, ",האמוראים 26,80035-14-37,דירה,4.0,,108.0,1477779,1.0,גרין וויו,2019.0,,6.0,11181300814,1,8003514,False,,בית שמש,האמוראים,,80035-14-37,80035/14,13683.138888888889,31.7075063376,34.9670212464,2019
