DEALDATE,DEALDATETIME,FULLADRESS,DISPLAYADRESS,GUSH,DEALNATUREDESCRIPTION,ASSETROOMNUM,FLOORNO,DEALNATURE,DEALAMOUNT,NEWPROJECTTEXT,PROJECTNAME,BUILDINGYEAR,YEARBUILT,BUILDINGFLOORS,KEYVALUE,TYPE,POLYGON_ID,TREND_IS_NEGATIVE,TREND_FORMAT,city_name,street,presentage per year,GUSH - Copy,Gush_Helka,Price per sqm,lat,lon,Year
2018-12-31,2018-12-31,"לב שמחה 10, בית שמש",לב שמחה 10,5380-25-10,מחסנים,,שלישית,78.8,120000,,,1995.0,,3.0,3570807360,1,538025,False,,בית שמש,לב שמחה,,5380-25-10,5380/25,1522.8426395939086,31.7366643748,34.9958042187,2018
2018-12-31,2018-12-31,"העלייה 3, בית שמש",העלייה 3,5203-10-65,דירה,6.0,קומה ‎17‏,149.45,2570000,1.0,נופיה בית שמש,2017.0,,15.0,3570420270,1,520310,False,,בית שמש,העליה,,5203-10-65,5203/10,17196.38675142188,31.7557246239,34.9873893367,2018
2018-12-31,2018-12-31,"נהר הירדן 1, בית שמש",נהר הירדן 1,5151-24-73,משרד,,שניה,50.0,810000,,,2015.0,,2.0,3570815490,1,515124,False,,בית שמש,נהר הירדן,,5151-24-73,5151/24,16200.0,31.7362940026,34.9931855607,2018
2018-12-31,2018-12-31,"רבי יוסי בן-קיסמא 27, בית שמש",רבי יוסי בן-קיסמא 27,5943-3-131,דירה בבית קומות,3.0,חמישית,38.2,740000,,,2003.0,,5.0,3570968700,1,59433,False,164% ב 5.5 שנים,בית שמש,רבי יוסי בן קיסמא,29.82,5943-3-131,5943/3,19371.727748691097,31.7363074993,34.9967412391,2018
2018-12-31,2018-12-31,"שמואל גונן 2, בית שמש",שמואל גונן 2,5239-10-10,דירה בבית קומות,3.5,שניה,76.0,1190000,,,1990.0,,3.0,3570022500,1,523910,False,53% ב 8 שנים,בית שמש,גונן שמואל,6.62,5239-10-10,5239/10,15657.894736842103,31.7423163937,34.987313126,2018
2018-12-31,2018-12-31,"נחל רפאים 24, בית שמש",נחל רפאים 24,34270-25-3,דירת גן,5.0,שניה,125.4,2330000,,,1999.0,,4.0,3570404400,1,3427025,False,,בית שמש,נחל רפאים,,34270-25-3,34270/25,18580.54226475279,31.7100349159,34.9975930927,2018
2018-12-31,2018-12-31,"עקביא בן מהללאל 2, בית שמש",עקביא בן מהללאל 2,5943-29-43,דירה בבית קומות,3.0,ראשונה,77.4,1200000,,,1997.0,,3.0,3548369310,1,594329,False,,בית שמש,עקביא בן מהללאל,,5943-29-43,5943/29,15503.875968992246,31.7366336231,34.9992936497,2018
2018-12-30,2018-12-30,"בן איש חי 29, בית שמש",בן איש חי 29,5935-21-24,דירה בבית קומות,3.0,ראשונה,81.0,1330000,,,2006.0,,7.0,3570683640,1,593521,False,,בית שמש,בן איש חי,,5935-21-24,5935/21,16419.753086419754,31.7457665154,34.9993696842,2018
2018-12-30,2018-12-30,"יחזקאל הנביא 6, בית שמש",יחזקאל הנביא 6,34356-9-32,דירה בבית קומות,3.0,רביעית,72.4,1070000,,,2015.0,,6.0,3570003690,1,343569,False,,בית שמש,יחזקאל הנביא,,34356-9-32,34356/9,14779.005524861876,31.7035331049,34.9816469904,2018
2018-12-29,2018-12-29,"לוי אשכול 9, בית שמש",לוי אשכול 9,5381-21-1,דירת גג,5.0,שלישית,109.0,1600000,,,1992.0,,1.0,3570987840,1,538121,False,,בית שמש,אשכול לוי,,5381-21-1,5381/21,14678.899082568809,31.7401181988,34.9968464859,2018
2018-12-27,2018-12-27,"האמוראים 30, ",האמוראים 30,80034-22-4,חנות,,ראשונה,85.0,2293000,,,2019.0,,6.0,3570858330,1,8003422,False,,בית שמש,האמוראים,,80034-22-4,80034/22,26976.470588235294,31.7072642009,34.9661612683,2018
2018-12-27,2018-12-27,"נחל הקישון 16, בית שמש",נחל הקישון 16,34278-25-7,דירה בבית קומות,4.0,חמישית,76.5,1500000,,,1998.0,,4.0,3548367060,1,3427825,False,30% ב 5.5 שנים,בית שמש,נחל הקישון,5.45,34278-25-7,34278/25,19607.843137254906,31.716115659,34.989513876,2018
2018-12-27,2018-12-27,"אור שמח 28, בית שמש",אור שמח 28,5381-12-1,דירה בבית קומות,4.0,שניה,90.0,1400000,,,1994.0,,1.0,3548255670,1,538112,False,,בית שמש,אור שמח,,5381-12-1,5381/12,15555.555555555557,31.7402755011,34.9949880044,2018
2018-12-26,2018-12-26,"יונה בן-אמיתי 18, בית שמש",יונה בן-אמיתי 18,34357-24-70,דירה בבית קומות,3.5,שניה,102.6,1435000,,,2016.0,,6.0,3570239370,1,3435724,False,,בית שמש,יונה בן אמיתי,,34357-24-70,34357/24,13986.35477582846,31.7045307935,34.9874103504,2018
2018-12-26,2018-12-26,"חבקוק הנביא 33, בית שמש",חבקוק הנביא 33,34355-114-34,דירה בבית קומות,5.0,שלישית,120.0,1530000,,,2012.0,,1.0,3548232180,1,34355114,False,,בית שמש,חבקוק הנביא,,34355-114-34,34355/114,12750.0,31.7088768899,34.9809811523,2018
