DEALDATE,DEALDATETIME,FULLADRESS,DISPLAYADRESS,GUSH,DEALNATUREDESCRIPTION,ASSETROOMNUM,FLOORNO,DEALNATURE,DEALAMOUNT,NEWPROJECTTEXT,PROJECTNAME,BUILDINGYEAR,YEARBUILT,BUILDINGFLOORS,KEYVALUE,TYPE,POLYGON_ID,TREND_IS_NEGATIVE,TREND_FORMAT,city_name,street,presentage per year,GUSH - Copy,Gush_Helka,Price per sqm,lat,lon,Year
2018-12-31,2018-12-31,"נחמן מברצלב 18, פתח תקווה",נחמן מברצלב 18,6389-310-27,דירה בבית קומות,3.0,שלישית,62.0,1280000,,,1970.0,,4.0,3451178437,1,6389310,False,,פתח תקווה,נחמן מברסלב,,6389-310-27,6389/310,20645.16129032258,32.0788999813,34.8977319072,2018
2018-12-31,2018-12-31,"הרצל 21, פתח תקווה",הרצל 21,6380-185-8,דירה בבית קומות,3.0,ג,64.59,1180000,,,1960.0,,4.0,3451134734,1,6380185,False,31% ב 5.9 שנים,פתח תקווה,הרצל,5.25,6380-185-8,6380/185,18269.081901223097,32.0853439568,34.885448846,2018
2018-12-31,2018-12-31,"מרדכי שמואלביץ 21, פתח תקווה",מרדכי שמואלביץ 21,6362-180-2,קרקע למגורים,,,174.0,4651000,,,0.0,,,3451508399,1,6362180,False,,פתח תקווה,שמואלביץ מרדכי,,6362-180-2,6362/180,26729.885057471263,32.0958804019,34.877340053,2018
2018-12-31,2018-12-31,"אנדרסן 10, פתח תקווה",אנדרסן 10,6373-737-36,דירה בבית קומות,4.0,שישית,100.9,1550000,,,1960.0,,8.0,3451307429,1,6373737,False,,פתח תקווה,אנדרסן,,6373-737-36,6373/737,15361.744301288403,32.0889508863,34.873286268,2018
2018-12-31,2018-12-31,"הנרייטה סאלד 3, פתח תקווה",הנרייטה סאלד 3,6388-425-37,דירה בבית קומות,2.0,ב,36.0,909000,,,1960.0,,3.0,3433612499,1,6388425,False,,פתח תקווה,סולד הנריטה,,6388-425-37,6388/425,25250.0,32.076863575,34.8905059269,2018
2018-12-31,2018-12-31,"יוסף פפר 7, פתח תקווה",יוסף פפר 7,6403-137-5,דירה בבית קומות,3.0,שניה,64.5,1260000,,,1970.0,,3.0,3433666352,1,6403137,False,20% ב 4.8 שנים,פתח תקווה,פפר יוסף,4.17,6403-137-5,6403/137,19534.883720930236,32.0917512413,34.8955630028,2018
2018-12-31,2018-12-31,"פיארברג 2, פתח תקווה",פיארברג 2,6387-166-2,דירה בבית קומות,3.0,א,65.31,1350000,,,1970.0,,3.0,3433679286,1,6387166,False,,פתח תקווה,פיארברג,,6387-166-2,6387/166,20670.647680293983,32.0775382744,34.8852689674,2018
2018-12-31,2018-12-31,"יטקובסקי אחים 39, פתח תקווה",יטקובסקי אחים 39,6712-607-52,דירה בבית קומות,6.0,קומה ‎4‏,142.3,2750000,,,2021.0,,10.0,3452241490,1,6712607,False,,פתח תקווה,יטקובסקי אחים,,6712-607-52,6712/607,19325.36893886156,32.077608481,34.8707935526,2018
2018-12-31,2018-12-31,"שרה אהרונסון 2, פתח תקווה",שרה אהרונסון 2,6379-6-18,דירה בבית קומות,4.0,ד,74.92,1165000,,,1960.0,,8.0,3451013137,1,63796,False,,פתח תקווה,אהרונסון שרה,,6379-6-18,6379/6,15549.919914575546,32.0867764472,34.8886139256,2018
2018-12-31,2018-12-31,"פיארברג 3, פתח תקווה",פיארברג 3,6387-193-2,דירה בבית קומות,3.0,א,67.37,1332000,,,1960.0,,3.0,3433668237,1,6387193,False,,פתח תקווה,פיארברג,,6387-193-2,6387/193,19771.411607540445,32.0778914088,34.885616529,2018
