DEALDATE,DEALDATETIME,FULLADRESS,DISPLAYADRESS,GUSH,DEALNATUREDESCRIPTION,ASSETROOMNUM,FLOORNO,DEALNATURE,DEALAMOUNT,NEWPROJECTTEXT,PROJECTNAME,BUILDINGYEAR,YEARBUILT,BUILDINGFLOORS,KEYVALUE,TYPE,POLYGON_ID,TREND_IS_NEGATIVE,TREND_FORMAT,city_name,street,presentage per year,GUSH - Copy,Gush_Helka,Price per sqm,lat,lon,Year
2015-12-31,2015-12-31,"בני ברמן 2, נתניה",בני ברמן 2,9043-12-2,חנות,,ראשונה,756.0,7822441,,,2010.0,,2.0,8598016192,1,904312,False,,נתניה,ברמן בני,,9043-12-2,9043/12,10347.14417989418,32.2785541072,34.8472597575,2015
2015-12-31,2015-12-31,"רזיאל 21, נתניה",רזיאל 21,8267-885-58,דירה בבית קומות,4.0,שביעית,68.0,1175000,,,1970.0,,7.0,8585248084,1,8267885,False,43% ב 3.2 שנים,נתניה,רזיאל,13.44,8267-885-58,8267/885,17279.41176470588,32.3295642891,34.8616264273,2015
2015-12-31,2015-12-31,"טום לנטוס 26, נתניה",טום לנטוס 26,9901-6-1,חנות,,ראשונה,650.0,5369999,,,1995.0,,1.0,8598014860,1,99016,False,,נתניה,לנטוס טום,,9901-6-1,9901/6,8261.536923076923,32.3066716142,34.8690514644,2015
2015-12-31,2015-12-31,"דווייט אייזנהאואר 5, נתניה",דווייט אייזנהאואר 5,7941-130-48,דירה בבית קומות,5.0,קומה ‎13‏,129.3,2000000,,,2017.0,,29.0,8585241942,1,7941130,False,,נתניה,דווייט אייזנהאואר,,7941-130-48,7941/130,15467.904098994584,32.2880868337,34.8471491221,2015
2015-12-31,2015-12-31,"נחמיה 44, נתניה",נחמיה 44,7940-94-3,דירה בבית קומות,4.0,שניה,105.0,1100000,,,1950.0,,2.0,8585265104,1,794094,False,135% ב 11.1 שנים,נתניה,נחמיה,12.16,7940-94-3,7940/94,10476.190476190475,32.2948124023,34.8584315858,2015
2015-12-31,2015-12-31,"גולדה מאיר 2, נתניה",גולדה מאיר 2,7928-15-63,דירה בבית קומות,4.0,שמינית,77.0,1070000,,,1980.0,,8.0,8584309098,1,792815,False,,נתניה,גולדה מאיר,,7928-15-63,7928/15,13896.103896103896,32.2787796463,34.8528015974,2015
2015-12-30,2015-12-30,"אברהם שפיגלמן 27, נתניה",אברהם שפיגלמן 27,8006-197-169,דירה בבית קומות,6.0,רביעית,148.0,2128000,,,2017.0,,10.0,8584561808,1,8006197,False,,נתניה,שפיגלמן אברהם,,8006-197-169,8006/197,14378.378378378378,32.3072945214,34.8734756064,2015
2015-12-30,2015-12-30,"אשר 4, נתניה",אשר 4,9904-66-45,דירה בבית קומות,4.0,רביעית,96.4,1650000,,,2005.0,,6.0,8584543530,1,990466,False,35% ב 5.6 שנים,נתניה,אשר,6.25,9904-66-45,9904/66,17116.182572614107,32.2987344169,34.870137087,2015
2015-12-30,2015-12-30,"יוסף 2, נתניה",יוסף 2,9904-22-7,דירה בבית קומות,4.0,שלישית,94.09,1600000,,,2003.0,,8.0,8584309690,1,990422,False,156% ב 12.1 שנים,נתניה,יוסף,12.89,9904-22-7,9904/22,17004.995217345095,32.2974252809,34.870005388,2015
2015-12-30,2015-12-30,"יקינתון 10, נתניה",יקינתון 10,7994-55-2,דירה בבית קומות,5.0,מרתף+קרקע+ראשונה,174.53,3000000,,,1994.0,,,8585669366,1,799455,False,,נתניה,יקינתון,,7994-55-2,7994/55,17189.021944651347,32.2729308866,34.8517229773,2015
2015-12-30,2015-12-30,"המלאכה 24, נתניה",המלאכה 24,7961-62-7,אחר,1.0,רביעית,30.0,403650,1.0,בית אריה,2019.0,,3.0,11181300429,1,796162,False,,נתניה,המלאכה,,7961-62-7,7961/62,13455.0,32.2824842311,34.8592509051,2015
2015-12-30,2015-12-30,"דגניה 81, נתניה",דגניה 81,9905-5-2,דירה בבית קומות,5.0,קומה ‎1‏,114.77,2050000,,,2014.0,,8.0,8584928700,1,99055,False,2% ב 0.4 שנים,נתניה,דגניה,5.0,9905-5-2,9905/5,17861.810577677094,32.2974307252,34.8737740486,2015
2015-12-30,2015-12-30,"האגמים 3, נתניה",האגמים 3,9216-24-119,דירה בבית קומות,5.0,קומה ‎14‏,139.0,2200000,,,2013.0,,17.0,8584520220,1,921624,False,,נתניה,האגמים,,9216-24-119,9216/24,15827.338129496404,32.2916111845,34.8497593999,2015
2015-12-30,2015-12-30,"הרצל 2, נתניה",הרצל 2,8264-2-10,דירה,5.0,שלישית,115.0,3450000,1.0,הרצל 2,1973.0,,7.0,11181303641,1,82642,False,,נתניה,הרצל,,8264-2-10,8264/2,30000.0,32.3299001098,34.852653014,2015
2015-12-30,2015-12-30,"נורדאו 52, נתניה",נורדאו 52,7944-62-4,דירה בבית קומות,3.0,קרקע,63.0,1200000,,,1950.0,,1.0,8586259146,1,794462,False,,נתניה,נורדאו,,7944-62-4,7944/62,19047.61904761905,32.280548277,34.8557274195,2015
2015-12-30,2015-12-30,"השיש 26, נתניה",השיש 26,8236-58-1,מלאכה,,ראשונה,1015.0,4500000,,,1948.0,,1.0,8585107040,1,823658,False,,נתניה,השיש,,8236-58-1,8236/58,4433.4975369458125,32.3174349642,34.8765655301,2015
2015-12-30,2015-12-30,"הרצוג 16, נתניה",הרצוג 16,8273-251-3,דירה בבית קומות,4.0,שניה,103.92,1450000,,,1990.0,,5.0,8584093536,1,8273251,False,,נתניה,הרצוג,,8273-251-3,8273/251,13953.040800615858,32.3418870141,34.8582265189,2015
2015-12-29,2015-12-29,"דוד המלך 22, נתניה",דוד המלך 22,8270-45-5,דירה בבית קומות,4.0,שניה,91.75,1400000,,,1980.0,,7.0,8584305472,1,827045,False,,נתניה,דוד המלך,,8270-45-5,8270/45,15258.855585831065,32.3335094176,34.8522125336,2015
2015-12-29,2015-12-29,"יוסף 2, נתניה",יוסף 2,9904-22-6,דירה בבית קומות,4.5,שנייה,104.2,1670000,,,2003.0,,8.0,8585418950,1,990422,False,61% ב 6.5 שנים,נתניה,יוסף,9.38,9904-22-6,9904/22,16026.871401151631,32.2974252809,34.870005388,2015
2015-12-29,2015-12-29,"רבי טרפון 14, נתניה",רבי טרפון 14,8274-311-10,דירה בבית קומות,4.0,שניה,90.0,1150000,,,1992.0,,3.0,8585091278,1,8274311,False,,נתניה,רבי טרפון,,8274-311-10,8274/311,12777.777777777776,32.3444954981,34.8612207619,2015
2015-12-29,2015-12-29,"קהילת צפת 2, נתניה",קהילת צפת 2,8247-192-25,דירה בבית קומות,5.0,שתים עשרה,120.0,2550000,,,2014.0,,18.0,8584627150,1,8247192,False,,נתניה,קהילת צפת,,8247-192-25,8247/192,21250.0,32.3058413291,34.8457797675,2015
2015-12-29,2015-12-29,"בנימין 25, נתניה",בנימין 25,8261-55-1,דירה בבית קומות,3.0,ראשונה,84.72,1290000,,,1973.0,,7.0,8584379250,1,826155,False,11% ב 2.6 שנים,נתניה,בנימין,4.23,8261-55-1,8261/55,15226.628895184136,32.3246874301,34.8572347207,2015
2015-12-29,2015-12-29,"אברהם שפיגלמן 27, נתניה",אברהם שפיגלמן 27,8006-197-12,דירה,6.0,רביעית,148.0,2128500,1.0,משכנות הפארק נתניה,2017.0,,10.0,11181300862,1,8006197,False,,נתניה,שפיגלמן אברהם,,8006-197-12,8006/197,14381.756756756757,32.3072945214,34.8734756064,2015
2015-12-29,2015-12-29,"בן-צבי 108, נתניה",בן-צבי 108,9216-32-75,דירה בבית קומות,5.0,ראשונה,126.6,1714000,,,2016.0,,8.0,8584521552,1,921632,False,,נתניה,בן צבי,,9216-32-75,9216/32,13538.70458135861,32.2919259922,34.8525487876,2015
2015-12-29,2015-12-29,"המלאכה 24, נתניה",המלאכה 24,7961-62-6,אחר,1.0,רביעית,50.0,910260,1.0,בית אריה,2019.0,,3.0,11181300428,1,796162,False,,נתניה,המלאכה,,7961-62-6,7961/62,18205.2,32.2824842311,34.8592509051,2015
2015-12-29,2015-12-29,"בן צבי 102, נתניה",בן צבי 102,7941-45-64,דירה בבית קומות,3.0,שמינית,61.8,890000,,,1980.0,,9.0,8586981312,1,794145,False,,נתניה,בן צבי,,7941-45-64,7941/45,14401.294498381878,32.2938366703,34.8521883474,2015
2015-12-29,2015-12-29,"הרצוג 21, נתניה",הרצוג 21,8273-229-11,דירה בבית קומות,4.0,רביעית,71.87,1310000,,,1970.0,,8.0,8584051504,1,8273229,False,,נתניה,הרצוג,,8273-229-11,8273/229,18227.354946431056,32.3425364413,34.8590983315,2015
2015-12-29,2015-12-29,"בן-גוריון 141, נתניה",בן-גוריון 141,7941-126-38,דירה בבית קומות,5.0,קומה ‎10‏,126.7,2025000,,,2015.0,,28.0,8585191252,1,7941126,False,,נתניה,בן גוריון,,7941-126-38,7941/126,15982.636148382004,32.2928160485,34.8429323831,2015
2015-12-28,2015-12-28,"יהודה הלוי 69, נתניה",יהודה הלוי 69,8257-8-1,דירה בבית קומות,7.0,מרתף+קרקע+ראשונה,186.0,2575000,,,2000.0,,,8584001998,1,82578,False,,נתניה,יהודה הלוי,,8257-8-1,8257/8,13844.086021505376,32.316543823,34.8559410572,2015
2015-12-28,2015-12-28,"הרב קוק 23, נתניה",הרב קוק 23,8271-45-4,דירה בבית קומות,3.0,קרקע,63.2,850000,,,1960.0,,2.0,8585249268,1,827145,False,,נתניה,הרב קוק,,8271-45-4,8271/45,13449.367088607594,32.3327328226,34.8538180453,2015
2015-12-28,2015-12-28,"כהן דוד הנזיר 8, נתניה",כהן דוד הנזיר 8,8006-94-1,קוטג' דו משפחתי,6.0,קרקע+ראשונה,144.6,3100000,,,1995.0,,,8585546008,1,800694,False,,נתניה,כהן דוד הנזיר,,8006-94-1,8006/94,21438.450899031814,32.3088858891,34.8796665427,2015
2015-12-28,2015-12-28,"הנשר 6, נתניה",הנשר 6,8731-11-9,דירה בבית קומות,4.0,ראשונה,82.4,1180000,,,1994.0,,2.0,8584022792,1,873111,False,63% ב 7 שנים,נתניה,הנשר,9.0,8731-11-9,8731/11,14320.388349514562,32.3064427041,34.882493183,2015
2015-12-28,2015-12-28,"הפארק 14, נתניה",הפארק 14,9090-4-37,דירה בבית קומות,5.0,שניה,132.4,2050000,,,2010.0,,8.0,8532184756,1,90904,False,40% ב 3 שנים,נתניה,הפארק,13.33,9090-4-37,9090/4,15483.383685800603,32.3011503611,34.8794559177,2015
2015-12-28,2015-12-28,"עובד בן-עמי 41, נתניה",עובד בן-עמי 41,8252-156-19,דירת נופש,2.0,חמישית,42.0,750000,,,2010.0,,16.0,8586067486,1,8252156,False,,נתניה,עובד בן עמי,,8252-156-19,8252/156,17857.14285714286,32.3133500896,34.8465783464,2015
2015-12-28,2015-12-28,"בן-גוריון 141, נתניה",בן-גוריון 141,7941-126-101,דירה בבית קומות,5.0,קומה ‎26‏,131.8,1820000,,,2015.0,,28.0,8585193028,1,7941126,False,,נתניה,בן גוריון,,7941-126-101,7941/126,13808.801213960543,32.2928160485,34.8429323831,2015
2015-12-27,2015-12-27,"גולדה מאיר 14, נתניה",גולדה מאיר 14,7928-17-51,דירה בבית קומות,4.0,חמישית,79.8,1100000,,,1980.0,,8.0,8532192082,1,792817,False,,נתניה,גולדה מאיר,,7928-17-51,7928/17,13784.461152882206,32.2781664958,34.8512529707,2015
2015-12-27,2015-12-27,"משה הס 12, נתניה",משה הס 12,8265-34-2,דירה בבית קומות,2.0,מרתף,44.28,750000,,,1980.0,,5.0,8584043586,1,826534,False,22% ב 1.5 שנים,נתניה,הס משה,14.67,8265-34-2,8265/34,16937.669376693768,32.3257342432,34.8597589764,2015
2015-12-27,2015-12-27,"הרב שמואל הרטום 30, נתניה",הרב שמואל הרטום 30,8006-161-40,דירה בבית קומות,3.0,ראשונה,72.6,1380000,,,2001.0,,8.0,8584480038,1,8006161,False,155% ב 14.4 שנים,נתניה,הרב הרטום שמואל,10.76,8006-161-40,8006/161,19008.26446280992,32.3095303904,34.8741110194,2015
2015-12-27,2015-12-27,"האגמים 11, נתניה",האגמים 11,9216-41-4,דירה בבית קומות,5.0,ראשונה,123.1,1820000,,,2014.0,,15.0,8584290228,1,921641,False,,נתניה,האגמים,,9216-41-4,9216/41,14784.72786352559,32.2898501763,34.8500354593,2015
2015-12-27,2015-12-27,"שער הגיא 10, נתניה",שער הגיא 10,8265-139-3,חנות,,ראשונה,24.0,200000,,,1960.0,,7.0,8585143596,1,8265139,False,,נתניה,שער הגיא,,8265-139-3,8265/139,8333.333333333334,32.3271924546,34.8571097438,2015
2015-12-27,2015-12-27,"אברהם שפיגלמן 27, נתניה",אברהם שפיגלמן 27,8006-197-170,דירה בבית קומות,6.0,חמישית,148.0,2122000,,,2017.0,,10.0,8584562400,1,8006197,False,,נתניה,שפיגלמן אברהם,,8006-197-170,8006/197,14337.837837837838,32.3072945214,34.8734756064,2015
2015-12-27,2015-12-27,"בן-אב""י 32, נתניה","בן-אב""י 32",8256-95-2,קוטג' טורי,5.0,ראשונה+שנייה,101.3,1570000,,,1998.0,,10.0,8532357398,1,825695,False,36% ב 6.7 שנים,נתניה,"בן אב""י",5.37,8256-95-2,8256/95,15498.519249753208,32.318405415,34.8517052408,2015
2015-12-27,2015-12-27,"ברנר 5, נתניה",ברנר 5,8267-875-9,דירה בבית קומות,3.0,שלישית,67.4,1330000,,,1970.0,,8.0,8584483146,1,8267875,False,,נתניה,ברנר,,8267-875-9,8267/875,19732.93768545994,32.3356488778,34.8565768167,2015
2015-12-27,2015-12-27,"היהלום 8, נתניה",היהלום 8,8266-30-9,דירה,1.0,שישית,36.0,605000,1.0,מתחם NOVA,2015.0,,3.0,11181303886,1,826630,False,,נתניה,היהלום,,8266-30-9,8266/30,16805.555555555555,32.3290056221,34.8599418861,2015
2015-12-27,2015-12-27,"יוחנן הסנדלר 9, נתניה",יוחנן הסנדלר 9,8230-250-2,דירה בבית קומות,4.0,ראשונה,97.72,1380000,,,2013.0,,3.0,8585726124,1,8230250,False,6% ב 0.7 שנים,נתניה,יוחנן הסנדלר,8.57,8230-250-2,8230/250,14121.981170691772,32.3371539325,34.8699471988,2015
2015-12-27,2015-12-27,"היהלום 8, נתניה",היהלום 8,8266-30-10,דירה,2.0,שישית,55.0,795000,1.0,מתחם NOVA,2015.0,,3.0,11181303875,1,826630,False,,נתניה,היהלום,,8266-30-10,8266/30,14454.545454545454,32.3290056221,34.8599418861,2015
2015-12-27,2015-12-27,"בוסל 2, נתניה",בוסל 2,8217-146-2,קוטג' דו משפחתי,2.5,קרקע,26.95,1700000,,,1950.0,,,8586630774,1,8217146,False,,נתניה,בוסל,,8217-146-2,8217/146,63079.77736549165,32.3106451387,34.8784119484,2015
2015-12-27,2015-12-27,"בן-אליעזר 59, נתניה",בן-אליעזר 59,8260-667-2,דירה בבית קומות,5.0,ראשונה,112.76,1840000,,,2007.0,,8.0,8585128944,1,8260667,False,72% ב 8.2 שנים,נתניה,בן אליעזר,8.78,8260-667-2,8260/667,16317.843206810923,32.3183985402,34.8566446337,2015
2015-12-27,2015-12-27,"בני בנימין 51, נתניה",בני בנימין 51,8568-170-27,דירה בבית קומות,5.0,שישית,140.0,3147000,,,2021.0,,14.0,8585824396,1,8568170,False,,נתניה,בני בנימין,,8568-170-27,8568/170,22478.571428571428,32.2950021297,34.8424354945,2015
2015-12-27,2015-12-27,"המלאכה 24, נתניה",המלאכה 24,7961-62-5,אחר,1.0,רביעית,30.0,486956,1.0,בית אריה,2019.0,,3.0,11181300427,1,796162,False,,נתניה,המלאכה,,7961-62-5,7961/62,16231.866666666669,32.2824842311,34.8592509051,2015
2015-12-27,2015-12-27,"לבונטין 29, נתניה",לבונטין 29,8260-614-8,דירה בבית קומות,4.0,שניה,85.04,1350000,,,1987.0,,6.0,8532188974,1,8260614,False,,נתניה,לבונטין,,8260-614-8,8260/614,15874.882408278456,32.3212759516,34.8590062567,2015
2015-12-27,2015-12-27,"בני בנימין 51, נתניה",בני בנימין 51,8568-170-2,דירה בבית קומות,5.0,ארבע עשרה,140.0,3195000,,,2021.0,,14.0,8585624818,1,8568170,False,,נתניה,בני בנימין,,8568-170-2,8568/170,22821.42857142857,32.2950021297,34.8424354945,2015
2015-12-27,2015-12-27,"בני בנימין 51, נתניה",בני בנימין 51,8568-170-1,דירה בבית קומות,5.0,חמישית,140.0,2526000,,,2021.0,,14.0,8585613866,1,8568170,False,,נתניה,בני בנימין,,8568-170-1,8568/170,18042.85714285714,32.2950021297,34.8424354945,2015
2015-12-27,2015-12-27,"מוצקין 11, נתניה",מוצקין 11,7932-334-15,דירה בבית קומות,3.0,רביעית,62.17,890000,,,1980.0,,8.0,8584362304,1,7932334,False,,נתניה,מוצקין,,7932-334-15,7932/334,14315.586295640984,32.2964866406,34.8478471016,2015
2015-12-27,2015-12-27,"המלאכה 24, נתניה",המלאכה 24,7961-62-4,אחר,1.0,רביעית,29.0,465660,1.0,בית אריה,2019.0,,3.0,11181300426,1,796162,False,,נתניה,המלאכה,,7961-62-4,7961/62,16057.241379310344,32.2824842311,34.8592509051,2015
2015-12-26,2015-12-26,"אברהם שפיגלמן 27, נתניה",אברהם שפיגלמן 27,8006-197-11,דירה,6.0,חמישית,148.0,2122000,1.0,משכנות הפארק נתניה,2017.0,,10.0,11181300861,1,8006197,False,,נתניה,שפיגלמן אברהם,,8006-197-11,8006/197,14337.837837837838,32.3072945214,34.8734756064,2015
2015-12-26,2015-12-26,"אברהם שפיגלמן 27, נתניה",אברהם שפיגלמן 27,8006-197-10,דירה,5.0,שניה,131.0,1940400,1.0,משכנות הפארק נתניה,2017.0,,10.0,11181300860,1,8006197,False,,נתניה,שפיגלמן אברהם,,8006-197-10,8006/197,14812.213740458015,32.3072945214,34.8734756064,2015
